Book,Chapter,Verse,Scripture
49,1,4,"Topa te yũmũg yĩmõgãtux hãmãxap, nũy yũmũ'ã ha yãy yõg tikmũ'ũn, 'ũyĩy yũmũg kuxap-xet Kunnix kuxa mũtik, hak-nãy tu hãm xexka xohix mĩy. Yã yũmũg yĩmõgatux, 'ũ yũmũg yãyhã max xe'ẽgnãg xop Topa pu', mõ yũmũg yãy xe'ẽgnãg hah, hup-tup tap, 'ũ yũmũg Topa hãg kutok xop, yũmũg kuxa mãm ka'ok Yeyox Kunnix kopah, hu hãmyũmmũg: Yã Topak-tok xop, kaxĩy Topa tep-tup,"
49,1,6,"yĩy 'ãpu yũmũ'ãte Topa xexka 'ãktux, ha yũmũ'ã hã 'ũhok tu hãmmaxnãhã', 'ĩhãk-tok puxehnãg nũ'kutnãhã yũmũ'ã', yã yãy kutok mõ'yãy xe'ẽgnãg."
49,1,7,"Kunnix xok, mĩpkupnix tu' xup, tu' xok, nũy yũmũg mõy pu mõg, nũy yũmũ yõg hãpkummuk mĩy'ax xaxogã', tu yũmũ'ã hãmmaxnãhã'. Yã' max xe'ẽgnãg Topah, tu yũmũ'ã' hok hã hãmmaxnã xexka', Series,  yĩy hãmpe'paxex, nũy hãpxop xohix yãy tu nũ'xok, nũy pexkox yõg hãpxop xohix, xix hãm xexka yõg hãpxop xohix yãy tu nũ'xok, puxix tikmũ'ũn xohix yãy tu nũ'nãhã', puxix Kunnix tu' xat, puyĩy nõm pu' yĩpkox pi', yĩy yũmũ'ã hãmyũmmũgãp-tup, hu' yũmmũgãhã'. Hõmã Topa te nõm hãm'ãktux xe'e yũmmũgã 'ohnãg, pãyã hõnhã' yũmmũgãhã', 'ũp-tup tu'. Series, "
49,1,11,"Topa te hãmpe'paxex, tup-tup hãmãxap, tu' mĩy, tu yũmũg yĩmõgatux, 'ũ yũmũg yãyhã 'ũyõg tikmũ'ũn, nũy yũmũg kuxap-xet Kunnix kuxa mũtik, ha kaxĩy Topa tep-tup. Hak mũg kuxa mãm ka'ok hãmãxap, tu Kunnix hip, tu Topa xexka xe'ẽgnãg 'ãktux."
49,1,13,"'Ãxop kamah te hãm'ãpak max'ax 'ãpak, yã' nõy te xa' xuktux, yĩy 'ãkuxa mãm ka'ok Kunnix kopah, ha Topa te xa mõ'xut 'ãkuxa pu', yãy Koxuk hã xa mõ'xut, yã kaxĩy tikmũ'ũn te mũnũytut mõ'xut nũy yãy yõg mũnũytut yũmmũgã', yã 'ãxop yã Topa yõg tikmũ'ũn xe'e'."
49,1,14,"Kaxĩy Topa te hãm'ãktux xex, nũy yũmũ'ã popmã pexkox yõg hãpxop xohix, tu yũmũg mõy putup, 'ũ mõg, ha Topa Koxuk te: “Ya hamũn! Yã pexkox yõg hãpxop pop putup!” kaxĩy. 'Ãpu, yũmũg Topa xexka xe'ẽgnãg 'ãktux!"
49,1,15,"Paot te Topa pu hãm'ãktux'Ãkuxa mãm ka'ok yũmũg xuxyã Yeyox kopah, tu' xape xohix xop putup pax, yã' kuxa mãm ka'ok xop xohix hã 'ãxape, ha tikmũ'ũn te 'ã' xuktux, yĩy 'ãte Topa pu hãm'ãktux nãm, tu' kuxyã 'ohnãg, 'ap 'ãxop 'ũm xaxok'ah. Tu Topa tu' xak, 'õhõm yã yũmũg Tak, tu' max xe'ẽgnãg, yã yũmũg xuxyã Yeyox Kunnix yõg Topah, ha tu' xak, puyĩy Topa Koxuk 'ãha mõ'kutnã', nũy xa hãmyũmmũgã', xa Topa tu yũmmũg xe'e'. xix tu' xak, pu 'ãp-tox maxnã', xa hãmyũmmũg xexka'. Kuyãnãm te hãptupmãhã', ha kaxĩy Topa te tikmũ'ũn kuxa yũmmũgãhã', pu tu hãmmax hip, ha Topa te 'ãxop xãnãhã', ha' nũ', xayĩy pop pexkox yõg hãpxop xohix. Kaxĩy Topa te yãy yõg tikmũ'ũn mũtik hãm'ãktux xex, hu: “'Ãte 'ãxop pu popmãp-tup pexkox yõg hãpxop xohix,” kaxĩy. Ha 'ãte Topa tu' xak, pu pexkox yõg hãpxop xohihnãg xa' mũg, xayĩy yũmmũg,"
49,1,19," ha hãmyũmmũgãhã', xa hãmyũmmũg, nũy Topa mũn ka'ok xe'ẽgnãg yũmmũg, ha' ka'ok, nũy putpu Kunnix hĩnnã', nũy pexkox kopa' yũmmã' Topa yĩpxe'e hah, ha kaxĩy Topa te yũmũg kuxa kopa hãpxopmãhã', nũy yũmũg kuxa hĩnnã kamah. Series, "
49,1,21,"Yã Kunnix xexka xe'ẽgnãg nõmhã pexkox tu', tu pexkox yõg xop xohix xat, xix hãm xexka yõg xop xohix xat, xix Hãmgãyãgnãg yõg xop xohix xat, xix hãm xexka yõg gohet xohix xat, xix hãm xexka yõg gohet mõ'nã'ax xat putup."
49,1,22,"Topa te Kunnix xexkanã xe'ẽgnãg, tu' kuxa mãm ka'ok xop ha mõ'kutnãhã', puyĩy 'ũp-xehnãg xat, yã' xuxyãp-xet. 'Ũkuxa mãm ka'ok xop te Kunnix yĩn putuk hah, 'ũkuxa mãm xohix xop yã Kunnix hã' yĩn, ha Kunnix te nõm xop tu' xip, tu yũmũg yãy putox, tu yũmũg xat, nũy yũmũg pẽnã max. Yã Kunnix te hãm xohix xop xix pexkox xohix xop hã' xuxyã'."
49,2,1,"Tu yũmũg hĩnnãhã xe'ẽgnãgHõmã 'ãxop te hãpxopmã kummuk pax, yã 'ãyĩpkox 'ohnãg Topa pu', tup-tat kummuk hã 'ãmõg, xix yãmĩy kummuk pu' 'ãyĩpkox pip, ha' kummuk xop te 'ãxat pax, nõm xop yĩpkox 'ohnãg Topa pu' xop xat pax."
49,2,3,"Yã yũmũg xohix te hãpxopmã kummuk, tu yũmũ yõg yãy putup'ax mĩy, tu yãy mũn xat kummuk, tu hãmpekpaxex kummuk, hu hãpxopmã kummuk kamah. Ha kaxĩy hã Topa te yũmũg kummugã'ax 'ũyãnãn tu', tu yũmũg xũygã'ax,"
49,2,4,"pãyã tute yũmũg kuxa ka xexka', tu yũmũg mõ'yãy xe'ẽgnãg hu yũmũg hĩnnãhã', 'ĩhã yũmũg pu'uk, yũmũg yĩpkox 'ohnãg, huk hittup 'ohnãg, ha yũmũg kuxa hĩnnãhã Kunnix mũtik, yã' hok hã yũmũg kuxa kummuk xit, nũy kuxa max tat 'ũyãnãn tu'."
49,2,6,"Topa te Kunnix putpu hĩnnãhã', tu yũmũg hĩnnãhã kamah, 'ũyĩy hi xe'ẽgnãg, yã Kunnix mũtik yũmũ'ãte' xat, tu pexkox tu' xat Kunnix mũtik. Yã yũmũg kuxap-xet Yeyox Kunnix kuxa mũtik. Topa te yũmũ'ã ha hãmmaxnãhã', pu tikmũ'ũn mõkputox tu' mũg, ha Topa te yũmũ'ã ha hãmmax xe'ẽgnãg nãhã', pu' hep xop xohix mõkputox yũmmũg, ha Topa te nõm mõ'yãy xe'ẽgnãg, ha Yeyox Kunnix te yũmũg pupi' xok, nũy hep xohix xop pu mõ'yãy'ax yũmmũgã'."
49,2,8,"Ha Topa te ta nemẽn 'ohnãg, tu xa hãmmaxnãhã', 'ĩhã' hok tu 'ãxop kuxa kummuk xit, nũy kuxa max tat 'ũyãnãn tu', 'ãkuxa mãm ka'ok Yeyox Kunnix kopa hah. 'Ãxop te hãpxopmã max 'ohnãg, pu Topa' yãnãn tu' xa hãmmaxnã'. Yãmhok. Topa te xa' hok hã' kuxa kummuk xit. Hamũn. 'Ãxop te hãpxopmã 'ohnãg, puyĩy Topa ta nemẽn, nũy 'ãkuxa kummuk xit. 'Ãmhok. Yĩy yãy mũn max pe'ãpaxeh hok. Yãk-tĩgnãg. Yã 'ãkummuk."
49,2,10,"Topa te yãp-xehnãg hã 'ãkuxa kummuk xit, ha Kunnix xok, nũy yũmũg kuxa kummuk tupmã', 'ũyĩy hãpxopmã max, nũy Topa yõg putat hã yũmũ mõy, nũy yũmũg kuxap-xet Yeyox Kunnix kuxa mũtik."
49,2,11,"Yũmũg kuxap-xet Kunnix kuxa mũtikHõmã 'ãxop puknõg, 'ap Yoneo yõg tikmũ'ũn'ah, yĩy Yoneo xop te 'ãxuxet'ax mĩy. “Yãy nãg xax mep 'ohnãg xop.” kaxĩy, nũy yãy yõg xax mep'ax 'ãktux. Yã' hittap hã xix hõnhã Yoneo yõg tikmũ'ũn te' pit xop yãy xax mep 'ũyĩmap tu'. Pa 'ãxop yõg mõnãyxop te' xax xak 'ohnãg, yã Topa hã 'ãpuknõg. Hõmã 'ãxop Kunnix hã 'ãpuknõg kamah, 'ap Topa yõg tikmũ'un kopa 'ãpip'ah, ha Topa te' pa'ax mĩy Yoneo yõg tikmũ'ũn mũtik, 'ãxop mũtik 'ap mĩy'ah, Topa yũmmũg 'ohnãg hah, tu hãpkutnã'ax Kunnix hip 'ohnãg, puyĩy 'ãkuxa tupmã'. Yã Topa hã 'ãpuknõg, tu tu 'ãpip 'ohnãg."
49,2,13,"Pa hõnhã Yeyox Kunnix mũn te 'ãxop nũnnãhã', tu Topa yĩkãgnãg ha 'ãnũnnãhã', ha Kunnix xok mĩpkupnix tu', nũy 'ãnũnnã', nũy tu kuxap-xet 'ãxop kuxa mũtik."
49,2,14,"Yã hõmã 'ãxop xix Yoneo xop yãytuk-mĩy punethok, ha Kunnix xok, xa 'ãxop xix Yoneo xop yãyhã Kunnix yõg tikmũ'ũn puxet, ha' xok, nũy yãytuk-mĩy kuxyã', 'ũ yũmũg kuxa xohix tu mãmmã', xayĩy 'ãxop yã Yoneo xop hã 'ãxape', ha Yoneo xop yõg xat'ax nõã', ha tikmũ'ũn xop 2 yãyhã tikmũ'ũn xop puxet, tu' yãyhã tikmũ'ũn tup, ha Topa te' kuxa mãmmãhã',"
49,2,16,"Yã Kunnix te mĩpkupnix tu' xok, nũy yãykix'ax kuxyã', puyĩy Yoneo xop xi' puknõg xop yãy putup pax, yĩy Topa ha putpu' nũnnãhã', puyĩy Topa yĩkãgnãg hã' pip."
49,2,17,"Yã Kunnix nũn, tu hãm'ãpak max'ax 'ãktux, tu Topa gãy kux'ax 'ãktux, pu tikmũ'ũn kuxa tu' mãm, 'ãxop puknõg xop pu hãm'ãktux, Topa tu hãptox tu 'ãpip, xix Yoneo xop pu hãm'ãktux, nõm xop te Topa tu yĩkãgnãg hã' pip."
49,2,18,"Hamũn. Kunnix te yũmũg xohix nũnnãhã', pe Yoneo yõg tikmũ'ũn, pe' puknõg yõg tikmũ'ũn, ha yũmũg nũnnãhã Topa hah, ha Topa Koxuk te yũmũg ka'ogãhã', yũmũg Topa hã yĩkãgnãg pi'."
49,2,19,"Yĩy 'ãxop puknõg 'ohnãg nõmhã'. Yã Topa yõg tikmũ'ũn kamah, tu Topa hã 'ãxape'!"
49,2,20,"Topa te tik xop nũ'pok pu hãm'ãpak max'ax 'ãktux, tu tik xop nõy nũ'pok, pu Topa pupi hãm'ãktux, ha nõm tik xop 2 te Kunnix 'ãktux, tu Kunnix xok'ax 'ãktux, ha 'ãxop yĩpkox pip, tu' kuxa mãm ka'ok Yeyox Kunnix kopah, ha' xohix nõg nõy nã' mõgãhã', tu mõktu xohix, yã Topa yõg tikmũ'ũn xe'e'. Kaxĩy 'ãkuxap-xet Kunnix kuxa mũtik, pu Topa 'ãxop tu' xip ka'ok, nũy yãy Koxuk te 'ãxop tu' xip ka'ok."
49,3,1,"Paot te Yoneo xop hã' puknõg xop pu hãm'ãpak max'ax 'ãktuxYãk mũn Paot, tu Yeyox Kunnix pu hãpxopmãhã', yã kanet kopak xip, 'ãxop pu hãm'ãpak max'ax 'ãktux tu', tu Topa pu hãm'ãktux 'ãxop pupi'."
49,3,2,"Yã Topa te nũgkutnãhã 'ãhah, nũy xa hãmmaxnã', ha 'ãxop te hãm'ãpak, tu hãmyũmmũg."
49,3,3,"Hõmã, hãmhittap 'ĩhã', Topa te hãmpe'paxex, pa tikmũ'ũn 'ũm pu hãm'ãktux 'ohnãg, tu nõm pe'paxex'ax 'ãktux 'ohnãg hãmyãxatamuk xohix hã, tu yãk mũn pu hãm'ãktux nõmhã. 'Ãte xa kax'ãmi kutõgnãg nũhũ tappet tu'. Yã Topa te hãmpe'paxex tap, tu Yoneo xop xi' puknõg xop yãy kotĩnnãp-tup, pũyĩy yãyhã' xape', puyĩy Topa' xohix ha hãmmaxnã xexka'. 'Ãxop te tappet mõ'kupix, 'a' yũmmũg, yã 'ãte tappet mĩy, nũy yõg hãmpekpaxex'ax 'ãyũmmũgã', nũy xa Kunnix 'ãktux, 'õhõm xok mĩpkupnix tu', yũmũg pupi' xok, nũy Yoneo xop xi' puknõg xop ha hãmmaxnã'. Hõmã Topa yĩy 'ohnãg, tu hãm'ãktux 'ohnãg, pa hõnhã Topa Koxuk te hãmyũmmũgãhã', tu tik xop pu' xuktux, tu tik max mõ'pok, pu tu hãm'ãktux, xix tik max xop te Topa pupi hãm'ãktux tu' xuktux, Series,  Yã hãm'ãktux xe'e', hu: Topa te' puknõg xop xix Yoneo xop ha hãmmaxnãhã', yã yãy putuk. 'Ũxohix te Kunnix hã 'ũyĩn. Tikmũ'ũn putox te yãy yĩn xat, nũy tu' pẽnã max, hã kaxĩy Kunnix te yũmũg xat, nũy tuk pẽnã max. Yã Topa te Kunnix hã hãm'ãktux xex, nũy hãm'ãpak max'ax hã hãmmaxnã', nũy Yoneo xop xi' puknõg xop ha hãmmaxnã', yã yãy putuk. Topa tek xãnãhã', tu mõgkutnãhã', 'ũyĩy 'ã hãm'ãpak max'ax 'ãktux, tuk yãy kutnãhã', xik ka'ogãhã'."
49,3,8,"Yãk-tõgnãg, ha Topa yõg tikmũ'ũn xohix xexka', pa Topa tekmũn yãykutnãhã', 'ũyĩ' puknõg xop pu hãm'ãpak max'ax 'ãktux, ha hãm'ãpak'ax te Kunnix 'ãktux, ha Kunnix te' kuxa mãm xop ha hãmmax xe'ẽgnãg gãhã', yĩy tikmũ'ũn kuxa te' yẽy."
49,3,9,"Ha Topa te nũgkutnãhã', 'ũ hãm'ãktux xe'e', nũy hãm'ãpak max'ax 'ãktux tikmũ'ũn xop xohix pu', tuk hittup. Hõmã Topa te hãmpe'paxex, nũy Yoneo xop, xi' puknõg xop ha hãmmaxnã', ha hãmyãxatamuk xohix hã' yĩy 'ohnãg, pãyã hõnhãk xat, 'ãte tikmũ'ũn xohix pu hãmyũmmũgã'. Yã Topa max xe'ẽgnãg, tu hãpxop xohix mĩy, tu kama' hep xohix xop ha hãmmaxnãhã'."
49,3,10,"Tu' kuxa mãm ka'ok xop ha hãmmaxnãhã', nũy pexkox yõg xexka xop tu' mũy, nũy xat'ax xop tu' mũy, puyĩy hãmyũmmũg, yã Topa te hãmyũmmũg xe'ẽgnãg. Hõmã, hãmyãxatamuk xohix 'ĩhã', 'ap xip'ah hahãm, xix pexkox 'ap xip'ah, 'ĩhã Topa te hãmpe'paxex, nũy Yeyox Kunnix xok'ax hã' hep xohix xop yãy tu nũnnãy, pu nõ yãyhã tikmũ'ũn yãp-xehnãg. Yã hõnhã Topa te' mĩy, yũmũg xuxyã Yeyox xok'ax hã 'ũmĩy,"
49,3,12,"'ũyĩy yũmũg kuxap-xet Kunnix kuxa mũtik, hu' mãm ka'ok 'ũkopah, hu yũmũg kuxãnõg 'ohnãg, nũy Topa yĩkãgnãg hã yũmũg pi'."
49,3,13,"'Ũkxũy, pa 'ãkuxa tuknõg hok, nũy Topa yõg putat hã mõg. Yã Topa tek xũy hã xa hãmmaxnãhã'."
49,3,14,"Kunnix te mõ yũmũg yãy xe'ẽgnãgYĩk kopaxux hãk xip yũmũg Tak Topa pu'. Yã yũmũg Tak xe'ẽgnãg, tu hãpxop xohix mĩy, tu yũmũg pẽnã max, yũmũg 'ãtak putuk, mõ yũmũg yãy xe'ẽgnãg tu', ha hãmmaxnãhã yãy kutok xop ha', tu pexkox yõg kutok xop, xix hãm xexka yõg kutok xop ha hãmmaxnãhã'. Yã' max xe'ẽgnãg! 'Ãte' xak, puyĩy Topa Koxuk 'ãkuxa ka'ogã', xa 'ãka'ok, ha tu' xak kamah, pu 'ãkuxa mãmmã ka'ok, pu Kunnix 'ãkuxa kopa xihip, xayĩy 'ãxapep-tup pax, nũy kama Topap-tup pax xexka',"
49,3,18,"nũy Topa yõg tikmũ'ũn xohix mũtik hãmyũmmũg. Yã Kunnix te tikmũ'ũn mõ'yãy xe'ẽgnãg, yĩy nõm pe'ãpaxeh mõktu 'ãkuxa te' yẽy Topa pu', yã yũmũg putox ka'ok 'ĩhã nõm mõ'yãy'ax pekpaxex. Ha kaxĩy 'ãkuxa hittup xexka', yã Topa mũn te 'ãkopa' xip ka'ok, tu mõktu 'ãxop te hãmyũmmũg xe'e', yã Kunnix te yũmũg mõ'yãy xe'ẽgnãg mõ kuma' mõg. 'Ãpu' xak, nũy mõ'yãy'ax yũmmũg, nũy 'ãkuxa' yẽy, ha kaxĩy Topa xe'ẽgnãg te 'ãkopa' xip ka'ok."
49,3,20,"Pũyã' xohix Topa xexka 'ãktux, ha yũmũg ka'ogãhã', tu yũmũ'ã ha hãmmaxnã xexka', 'ĩhã yũmũ'ãte ta tu' xak, pu hãmmaxnãk-tõgnãg. Yã Topa te hãmpe'paxex xexka', ha yũmũ'ãte hãmpekpaxex kutõgnãg."
49,3,21,"Pũyã' kuxa mãm ka'ok xop xohix Topa max xe'ẽgnãg 'ãktux, pũyã' xuktux mõ kuma' mõg. Yã Yeyox Kunnix te yũmũg ka'ogãhã' 'ũyĩy Topa max xe'ẽgnãg 'ãktux. Pũyã hãmyãxatamuk xohix hã' xuktux, pu tu kux 'ohnãg. Hamũn."
49,4,1,"Kunnix hã yũmũg yĩn puxetYeyox Kunnix pu 'ãte hãpxopmãhã', nũy hãm'ãpak max'ax 'ãktux, hu kanet kopak xip, ha xa tu' xak, xa hãpxopmã max. Topa te 'ãxãnãhã', xa hãpxopmã max."
49,4,2,"Yãy kutõgnãg pe'ãpaxex, nũy 'ãyĩy pu'uk, nũy 'ãnõy hip, nũy nõã'tot, 'ãxop te 'ãxapep-tup pax tu'. 'Ãnõy gãyã hok, nũy yã 'ãxop putox puxet, xix 'ãkuxap-xet, yã Topa Koxuk te 'ãxop nũnnãhã', xa yãyhã tikmũ'ũn, nũy yãp-xet."
49,4,4,"Topa Koxuk puxet, xix 'ãxop yã Kunnix hã 'ãyĩn puxet, ha Topa te 'ãxãnãhã', xa Kunnix nũn'ax hip, xayĩy pexkox tu nũ mũtik 'ãmõg, nũy 'ãpip ka'ok."
49,4,5,"Ha yũmũg xuxyãp-xet kamah, ha yũmũg kuxa mãm Yeyox Kunnix yãp-xehnãg kopah, ha yũmũg putox pix kamah, 'ũyĩy yũmũg xuxyãp-xet 'ãktux."
49,4,6,"Ha Topa yũmũg Tak yãp-xehnãg, tu' xohix hã' xuxyã, tu tikmũ'ũn kopa hãpxopmãhã' tu' kopa' xip."
49,4,7,"Kunnix te Topa Koxuk yũmũ'ã ha nũ'kutnãhã', pu yũmũg ka'ogã', 'ũyĩy yũmũg hãpxopmã ka'ok, nũy yãy xape ka'ogã kamah. ha Topa yõg tappet te:“Tik te pepi' mõg, tu' gãy xop kĩy, nũy yãy mũtik mõgã',xix kanet kopa' pip xop mõy, nũy mõgã kamah,tu yã tu hãpxop hok popmãhã',” kaxĩy"
49,4,9,"Tep tu hãm'ãktux, hu: “Tik te pepi' mõg,” kaxĩy? 'Ũxuktux, nũy tik kaka' mõg hãmãxap'ax 'ãktux. Tu yã yũmũg xuxyã Kunnix 'ãktux, 'ĩhã tik puxet 'ãktux."
49,4,11,"Tu Topa Koxuk hõm tikmũ'ũn pu', puyĩ' kuxa mãm ka'ok xop ka'ogã'. Tu' yãg ka'ogãhã', nũy mõ'pok, xi' yãg ka'ogãhã', pu Topa pupi hãm'ãktux tikmũ'ũn pu', xi' yãg ka'ogãhã', pu hãm'ãpak max'ax 'ãktux, xi' yãg ka'ogãhã', pu' kuxa mãm xop pẽnã max, xi' yãg ka'ogãhã', pu' kuxa mãm ka'ok xop pu hãmyũmmũgã'."
49,4,12,"Yĩy Kunnix pu tu hãpxopmã max, puyĩ' kuxa mãm ka'ok xop ka'ogã'. Yã' kuxa mãm ka'ok xop te Kunnix hã' yĩn puxet. Tikmũ'ũn putox te yãy yĩn xat, nũy tu pẽnã max, ha Kunnix te' kuxa mãm ka'ok xop xat kamah, nũy tu pẽnã max. Yã yũmũg kuxa mãm ka'ok Kunnix kopah, hu yũmũg kuxap-xet Kunnix kuxa mũtik. Yã Kunnix hã yũmũg xohix yã tikmũ'ũn puxet, nũy yũmũg Topak-tok xop xe'ẽgnãg, tu mõktu Topa pu yũmũg xiptap xop putuk, tu mõktu Kunnix putuk."
49,4,14,"Yã kakxop putuk, 'ĩhã hãmpe'ãpaxeh hok. 'Ãpu hãmyũmmũg, xa tik kummuk xop pu 'ãyĩpkox 'ohnãg, tu hãm'ãktux'ax puknõg 'ãpax hok, ka Topa yõg putat xax, tik kummuk te xa mõ'ãmã hah."
49,4,15,"Hãm'ãpax hok. Pa hãm'ãktux xe'e', koit hok, 'ãnõy putup pax tu hãpxe'e 'ãktux, nũy Kunnix putuk. Yã Kunnix yãk xohix hã yũmũg putox, nũy yũmũg pẽnã max."
49,4,16,"Kunnix hã yũmũg xohix yĩn, nũy nõm hã hãm'ãpak nãm, pu yũmũg xohix xat. Ha' kup te' yĩn tu yãy hi', nũy tu mõg max, ha kaxĩy tikmũ'ũn kuxa mãm ka'ok xop xape xop te yãy tu hi kamah, nũy Kunnix hã' yĩn, tu yãy hittupmãhã', tu yãy putup pax."
49,4,17,"Yũmũg kuxa hi xe'ẽgnãg nõmhãYĩy 'ãte xa hãm'ãktux nãm, hu: Tikmũ'ũn te Topa yũmmũg hok, puxix hitop tu hãmpe'paxex. Yã Kunnix te yãy 'ãxet'ax 'ã' hõm, 'ãte 'ãxat, hu: Hãpxopmã'ax hitop kuxyã', nũy nõm hãmhitop hãmpe'paxex xop mũtik mõg hok, nõm xop yã Topa hã' puknõg."
49,4,18,"Hap-tox ka'ok, tu hãmyũmmũg 'ohnãg, tup-tup nõg, pu Topa 'ũhĩnnã', tu' yĩpkox 'ohnãg Topa pu', yĩy nõm kummuk xop nĩm, nũy kummuk mĩy'ax xop pe 'ãmõg hok."
49,4,19,"Ha yãyhãhup 'ohnãg, tu' nõy hã' xupxet pax, tu' xak, nũy hãpkummuk xohix mĩy."
49,4,20,"Pa 'ãxop te Kunnix yũmmũg max, hu hãpxopmã max, Kunnix te hãpxopmã max hah. Hõmã tikmũ'ũn te xa Kunnix 'ãktux, ha 'ãkuxa mãm ka'ok nõm kopah, hu nõm mũtik hãmyok mĩy, nũy Topa yõg putat hã 'ãmõg,"
49,4,22,"tu hãpxopmã'ax hittap nĩm, nũy tu yãy putup mĩy'ax hok, yã 'ãkummugã tap, ha Topa te 'ãkuxa xix 'ãp-tox tupmã'ax,"
49,4,24,"xa 'ãxop max xe'ẽgnãg Topa putuk. Yã Topa mũn te hãmyok mĩy, tu hãpxopmã max, tu hãmmaxnã xe'ẽgnãg."
49,4,25,"Yĩy koit hok, hu ta 'ãnõy pu hãpxe'e 'ãktux, yã yũmũg xohix te Kunnix hã' yĩn."
49,4,26,"'Ãgãy, 'ĩhã hãpkummuk mĩy hok, pãyã 'ãxuxi', nũy 'ãmnĩy tox hã 'ãgãy hok. 'Ũtux hok pu Hãmgãyãgnãg 'ãkuxa kummugã hok."
49,4,28,"Tikmũ'ũn te' xupxet tap, puxi tu' kuxyã' xupxet, nũy tu max, nũy xe tu xupxet hok, nũy tu hãm max, tu hãmyok mĩy, puyĩy tikmũ'ũn hok xop pu hãpxop popmã'."
49,4,29,"Hãm'ãktux kummuk hok, hu ta hãm'ãktux max, nũy mõ'ãnõy nĩynãm, nũy 'ãnõy hittupmã'."
49,4,30,"Topa Koxuk pu' hupmã hok, ka tu' kuxa hittup 'ohnãg. Yã Topa te xa yãy Koxuk nũ'kutnãhã', nũy tu hãm'ãktux xeh, nũy 'ãpẽnã max. 'Ap max'ah tikmũ'ũn te Topa Koxuk kuxa pu hupmã'. Yã 'ãpẽnã max xe'ẽgnãg, tu 'ãkuxa hittupmãhã', tu xa hãm'ãktux xex, xayĩy Topa yõg tikmũ'ũn. Yĩy Kunnix te 'ãmõgãp-tup pexkox tu', 'ĩhã hãptup xe'e mõ'nã'ax, ha Kunnix nũn, nũy yãy xape xop mõgã'."
49,4,31,"Yĩpkũmĩy hok, xix 'ãgãy hok, 'ãnõy mãnõg hok, hãpkute'ex kummuk hok,"
49,4,32,"pa 'ãnõy kuxa ka', nũy tu' yõg hãpkummuk mĩy'ax xaxogã', pu tu kux. Yã Topa te 'õg hãpkummuk mĩy'ax xaxogãhã', ha' kux, Kunnix xok'ax hã' xaxogãhã'."
49,5,1,"Yũmũ'ã Topa hã yãy kutok xopTopa hã 'ãxop kutok xop, ha mõ'ãyãy xe'ẽgnãg, yĩy hãpxopmã max, nũy 'Ãtak Topa putuk 'ãxop, nũy hãpxopmã max."
49,5,2,"'Ãxape xop putup pax, yã kaxĩy Kunnix te mõg yũmũg yãy xe'ẽgnãg, tu yũmũg pupi' xok, ha Topa tep-tup, tu' hittup."
49,5,3,"Topa hã 'ãxop tikmũ'ũn xe'e', hu hãm'ãktux max, nũy tu hãpkummuk 'ãktux hok, nũy 'ãnõy yõg hãpxop putup hok, nũy xonnix hok, nũy 'ãnõy hã 'ãxupxet hok, 'ũmĩy hok. Yã Topa yõg tikmũ'ũn hãm'ãktux kummuk pu kummuk,"
49,5,4,"pa hãm'ãktux max, nũy hãm'ãktux kummuk tu kux, nũy hãm'ãktux hitop tu kux, nũy tu Topa max 'ãktux pax, hu: 'Ãmax Topa! Kaxĩy."
49,5,5,"'Ãte xa hãpxe'e 'ãktux: Topa xix Kunnix te tikmũ'ũn xop putup nõg, nõm te' nõy hã' xupxet xop, tu nõm mũtik tikmũ'ũn xat 'ohnãg, yã' kummuk xop te hãpkummuk mĩy, tu' nõy hã' xupxet, tu' nõy yõg hãpxop putup pax, yã hãpxop 'ũm te nõm xop hã topa komut, 'ũp-tup pax xexka hah, tu Topa xe'ep-tup kutõgnãg, yã hãpxop xohix mũn putup pax xe'e'."
49,5,6,"'Ũtux hok pu' nõy 'ãmõ'ãmã hok hãm'ãktux hitop hã. Topa te hãpxopmã'ax kummuk putup nõg, tu' yĩpkox 'ohnãg xop kummugãp-tup 'ũyãnãn tu'."
49,5,7,"'Ãpu, nõm kummuk xop nĩm."
49,5,8,"Yã hõmã 'ãxop te hãpkummuk mĩy pax, ha hãpkoxtap te 'ãkuxa kopa' xip, pa Topa te 'ãkuxa kummuk xit, tu 'ãkuxa tupmãhã', hu hãpxopmã max nõmhã. Topa te 'ãkuxa tupmãhã', 'ãpu hãpxopmã max, nũy 'ãnõy kuxa ka', nũy hãmyok mĩy, nũy hãpxe'e 'ãktux."
49,5,10,"Xi' xak, nũy xe hãpxopmã max'ax hã Topa kuxa hittupmã'."
49,5,11,"Hãpxopmã hitop hok, tikmũ'ũn nõy xop mũtik, hãpxopmã hok, nũy xetxox putuk hãpxopmã hok. Yã xetxox te hãpkoxtap 'ĩhã' xupxet, tu' xaptop. 'Ãpu, 'õg hãpxopmã'ax mũg tikmũ'ũn tu'. Yã hãpxopmã'ax xaptop te yãy pu' hũpmãhã',"
49,5,13,"'ĩhã tikmũ'ũn nõy te' yũmmũg, ha' kummuk, ha tikmũ'ũn te' yũmmũgãhã', nũy tu' mũg, yĩy Topa yõg tappet te:“'Ãxop mõ'ãyõn xop, yãy koxak,Yã hãptupmãp-tup, ha kaxĩy Kunnix te yũmũg hãmyũmmũgãhã', 'ũyĩy yũmũg hãmyũmmũg max."
